ID,LIMIT_BAL,SEX_2,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_2,MARRIAGE_3,AGE,DEFAULT,pay_sum,utilization_ratio_mean,bill_trend,bill_sum,pay_trend,payment_sum,payment_ratio_mean,loss_given_default
13708,200000,1,0,0,0,1,0,30,0,-6,0.1221,-35942.0,146525,46582.0,142865,0.1191,3660
13709,470000,0,1,0,0,0,0,45,0,0,0.4627,93752.0,1304930,5749.0,58789,0.0208,1246141
13710,180000,1,0,1,0,0,0,41,0,-6,0.0369,2436.0,39867,6934.0,37688,0.0349,2179
13711,240000,0,1,0,0,0,0,33,0,-1,0.0471,16084.0,67760,694.0,7918,0.0055,59842
13712,200000,0,0,0,0,0,0,30,1,12,0.0125,0.0,15000,0.0,0,0.0,15000
13713,20000,0,1,0,0,1,0,40,1,33,0.9767,1719.0,117201,23.0,70,0.0006,117131
13714,80000,1,1,0,0,1,0,32,1,2,0.176,-1614.0,84476,774.0,5762,0.012,78714
13715,30000,0,1,0,0,1,0,54,0,8,0.3544,3543.0,63788,333.0,7000,0.0389,56788
13716,200000,1,0,0,0,1,0,35,0,-5,0.0061,-1888.0,7296,1080.0,3240,0.0027,4056
13717,100000,1,1,0,0,0,0,38,0,3,0.4801,-5247.0,288042,-13453.0,49760,0.0829,238282
13718,70000,1,0,1,0,0,0,30,1,12,0.8404,-2978.0,352947,-100.0,14500,0.0345,338447
13719,140000,0,1,0,0,0,0,30,0,-9,0.0,0.0,0,0.0,0,0.0,0
13720,30000,1,1,0,0,0,0,27,0,16,0.9543,-2332.0,171769,133.0,8800,0.0489,162969
13721,100000,1,1,0,0,1,0,27,1,2,0.9801,-2246.0,588067,-99.0,21904,0.0365,566163
13722,60000,0,1,0,0,1,0,38,0,0,0.6848,1550.0,246535,165.0,9896,0.0275,236639
13723,50000,1,0,0,0,1,0,23,0,-3,0.0841,612.0,25230,-2826.0,21433,0.0714,3797
13724,120000,1,0,0,0,0,0,35,0,-12,0.0002,-50.0,150,-375.0,1124,0.0016,-974
13725,50000,0,0,1,0,1,0,23,0,-4,0.2276,11264.0,68268,-1819.0,20846,0.0695,47422
13726,300000,0,1,0,0,1,0,28,0,0,0.976,6218.0,1756821,673.0,66180,0.0368,1690641
13727,360000,1,0,0,0,0,0,36,0,-5,0.0109,1430.0,23479,-8568.0,49704,0.023,-26225
13728,40000,1,1,0,0,0,0,36,0,0,0.6707,-1907.0,160972,167.0,11500,0.0479,149472
13729,190000,1,1,0,0,1,0,40,0,-9,0.0325,12345.0,37034,6414.0,19241,0.0169,17793
13730,30000,1,0,0,0,1,0,23,0,0,0.6307,-16717.0,113528,9815.0,33154,0.1842,80374
13731,280000,1,0,1,0,1,0,47,1,3,0.0053,-251.0,8920,-1538.0,11504,0.0068,-2584
13732,30000,1,1,0,0,1,0,23,0,0,0.8862,1552.0,159521,762.0,13471,0.0748,146050
13733,500000,1,0,0,0,0,0,32,0,-4,0.3534,-222754.0,1060246,87878.0,322635,0.1075,737611
13734,260000,1,0,0,0,1,0,32,0,-5,0.0123,-679.0,19192,580.0,16280,0.0104,2912
13735,60000,1,1,0,0,0,0,46,0,0,0.3652,-1074.0,131490,667.0,8000,0.0222,123490
13736,70000,1,0,1,0,0,0,36,1,2,0.4426,-1882.0,185906,268.0,8204,0.0195,177702
13737,30000,0,1,0,0,1,0,27,0,10,0.907,755.0,163252,-333.0,13000,0.0722,150252
13738,300000,0,0,1,0,0,0,37,0,-6,0.0111,750.0,19997,37.0,16244,0.009,3753
13739,30000,1,1,0,0,1,0,22,0,12,0.9234,-1720.0,166214,-102.0,6708,0.0373,159506
13740,40000,0,0,1,0,1,0,43,1,32,0.06,0.0,14400,0.0,0,0.0,14400
13741,80000,0,0,0,0,1,0,25,0,0,0.7175,3063.0,344398,-1199.0,20404,0.0425,323994
13742,50000,0,0,0,0,1,0,35,1,0,0.4684,10218.0,140535,2427.0,11920,0.0397,128615
13743,90000,1,0,0,0,0,0,38,0,-4,0.1466,-3738.0,79167,14455.0,51177,0.0948,27990
13744,260000,0,0,0,0,1,0,29,1,12,0.0096,0.0,14982,0.0,0,0.0,14982
13745,100000,1,0,0,0,0,0,58,1,11,0.3041,-4657.0,182474,-1667.0,15000,0.025,167474
13746,280000,0,0,0,0,1,0,34,0,-9,0.0,0.0,0,0.0,0,0.0,0
13747,80000,1,1,0,0,0,0,22,0,-4,0.1021,16341.0,49024,850.0,2549,0.0053,46475
13748,150000,1,1,0,0,1,0,27,0,0,0.9691,1770.0,872159,514.0,29741,0.033,842418
13749,90000,1,1,0,0,1,0,39,0,-4,0.0854,-7717.0,46107,-5623.0,57821,0.1071,-11714
13750,130000,1,0,0,0,0,0,33,0,0,0.0747,2778.0,58263,1754.0,19731,0.0253,38532
13751,210000,0,1,0,0,1,0,36,0,-4,0.0624,-7391.0,78564,1251.0,53673,0.0426,24891
13752,420000,1,0,0,0,1,0,44,0,-1,0.0061,-1511.0,15491,221.0,6339,0.0025,9152
13753,500000,0,0,0,0,1,0,39,0,-2,0.1229,92787.0,368622,-6650.0,83951,0.028,284671
13754,180000,0,0,0,0,1,0,30,1,-7,0.0002,-793.0,192,-1333.0,6000,0.0056,-5808
13755,150000,1,1,0,0,0,0,36,0,2,0.9362,5136.0,842607,1314.0,34232,0.038,808375
13756,440000,0,0,0,0,1,0,30,0,0,0.1139,4989.0,300758,-50.0,16150,0.0061,284608
13757,50000,0,0,0,0,1,0,27,0,0,0.657,25898.0,197099,676.0,6309,0.021,190790
13758,140000,0,1,0,0,0,0,29,1,-5,0.0098,2360.0,8268,1656.0,4968,0.0059,3300
13759,150000,0,0,0,0,1,0,29,0,0,0.7134,15806.0,642036,336.0,30007,0.0333,612029
13760,150000,1,1,0,0,1,0,27,0,-1,0.0017,33.0,1486,304.0,913,0.001,573
13761,480000,0,0,0,1,1,0,49,0,-12,0.0025,2391.0,7174,0.0,0,0.0,7174
13762,100000,1,0,0,0,1,0,35,0,0,0.8394,15250.0,503651,820.0,18739,0.0312,484912
13763,310000,1,0,0,0,1,0,33,0,0,0.1923,19239.0,357671,-5667.0,43000,0.0231,314671
13764,280000,1,0,0,0,1,0,27,0,0,0.146,17672.0,245341,2000.0,18000,0.0107,227341
13765,60000,0,1,0,0,1,0,51,1,-1,0.2147,-3116.0,77283,0.0,9000,0.025,68283
13766,160000,1,0,0,0,1,0,31,0,-7,0.01,-3600.0,9599,-3434.0,10702,0.0111,-1103
13767,90000,0,1,0,0,0,0,48,0,0,0.5588,3303.0,301774,1142.0,11821,0.0219,289953
13768,50000,1,0,0,0,1,0,28,0,-6,0.0257,502.0,7721,45.0,5862,0.0195,1859
13769,200000,1,1,0,0,0,0,26,0,0,0.2437,-3534.0,292391,267.0,12800,0.0107,279591
13770,240000,0,1,0,0,1,0,67,0,0,1.8995,53969.0,2735250,-37498.0,337940,0.2347,2397310
13771,200000,1,0,0,0,0,0,32,0,-6,0.0135,-3491.0,16182,299.0,15390,0.0128,792
13772,100000,1,1,0,0,1,0,23,1,-8,0.7453,40460.0,447153,-26821.0,90018,0.15,357135
13773,50000,1,0,0,0,1,0,29,1,2,0.4219,26001.0,126558,655.0,6964,0.0232,119594
13774,240000,1,0,0,0,1,0,30,0,-6,0.0065,1110.0,9348,2108.0,10741,0.0075,-1393
13775,300000,1,0,0,0,1,0,25,0,-2,0.0117,-88.0,21015,3656.0,11168,0.0062,9847
13776,350000,1,0,1,0,0,0,43,0,-2,0.0825,-8399.0,173304,36380.0,166544,0.0793,6760
13777,50000,1,0,1,0,0,0,26,1,3,0.685,15626.0,205507,-584.0,7601,0.0253,197906
13778,50000,1,1,0,0,0,0,36,0,0,0.6742,8597.0,202248,733.0,8674,0.0289,193574
13779,30000,1,1,0,0,1,0,25,1,12,0.8524,-1482.0,153424,100.0,7300,0.0406,146124
13780,50000,0,1,0,0,0,0,47,0,-12,0.019,-1901.0,5702,-11646.0,48497,0.1617,-42795
13781,20000,1,1,0,0,0,0,34,1,7,0.4495,-1843.0,53938,1231.0,4708,0.0392,49230
13782,270000,1,1,0,0,1,0,30,0,0,0.8601,57724.0,1393311,533.0,55600,0.0343,1337711
13783,380000,0,0,0,0,0,0,49,1,2,1.0019,-16013.0,2284260,1099.0,77440,0.034,2206820
13784,10000,1,1,0,0,1,0,22,1,18,0.8116,306.0,48694,-312.0,936,0.0156,47758
13785,80000,1,1,0,0,1,0,29,0,0,0.0734,2235.0,35208,1702.0,11152,0.0232,24056
13786,240000,1,1,0,0,0,0,35,1,12,0.1428,-1928.0,205590,600.0,7400,0.0051,198190
13787,280000,1,0,0,0,1,0,35,0,0,0.5105,68610.0,857563,1168.0,27475,0.0164,830088
13788,160000,0,0,0,0,1,0,41,0,4,0.2949,-6657.0,283130,1267.0,16200,0.0169,266930
13789,180000,1,0,0,0,1,0,25,0,0,0.421,26560.0,454675,767.0,17700,0.0164,436975
13790,50000,1,1,0,0,0,0,35,0,2,0.104,1126.0,31208,-237.0,6290,0.021,24918
13791,50000,0,1,0,0,0,0,37,0,0,0.5936,1228.0,178091,4934.0,24807,0.0827,153284
13792,20000,0,1,0,0,1,0,22,0,7,0.7197,-151.0,86365,-201.0,4683,0.039,81682
13793,20000,0,1,0,0,1,0,33,0,0,0.7957,5919.0,95486,959.0,3649,0.0304,91837
13794,140000,0,0,0,0,1,0,27,0,0,0.3937,24793.0,330726,1073.0,14820,0.0176,315906
13795,360000,0,1,0,0,1,0,28,0,-9,0.0046,-3293.0,9878,-59676.0,179027,0.0829,-169149
13796,180000,0,1,0,0,0,0,49,0,-6,0.0621,-3685.0,67016,-12082.0,40206,0.0372,26810
13797,390000,0,0,0,0,0,0,36,1,-10,0.0111,-2585.0,26066,-3347.0,27121,0.0116,-1055
13798,30000,1,0,1,0,0,0,33,0,7,1.1269,8037.0,202846,-853.0,8160,0.0453,194686
13799,210000,1,0,0,0,0,0,35,0,-10,0.003,1268.0,3805,0.0,0,0.0,3805
13800,20000,0,1,0,0,1,0,24,0,2,0.4413,-2397.0,52952,667.0,6000,0.05,46952
13801,450000,0,0,0,0,0,0,43,0,-4,0.0004,333.0,1000,0.0,0,0.0,1000
13802,50000,0,0,1,0,0,0,24,0,-9,0.0,0.0,0,0.0,0,0.0,0
13803,50000,0,0,1,0,1,0,46,1,3,0.9834,-546.0,295020,-706.0,9919,0.0331,285101
13804,20000,0,1,0,0,1,0,39,1,6,0.9728,291.0,116730,-1077.0,7164,0.0597,109566
13805,200000,1,0,0,0,1,0,39,0,-6,0.0853,-16185.0,102364,-14702.0,104292,0.0869,-1928
13806,230000,1,0,0,0,1,0,27,0,0,0.2246,23886.0,309968,670.0,10865,0.0079,299103
13807,50000,0,1,0,0,0,0,41,1,2,0.546,42898.0,163805,1106.0,7729,0.0258,156076
13808,50000,1,1,0,0,1,0,26,0,8,0.7443,18704.0,223303,1002.0,6574,0.0219,216729
13809,50000,0,0,0,0,1,0,57,0,0,0.7052,29982.0,211575,1172.0,7655,0.0255,203920
13810,20000,0,1,0,0,1,0,23,0,4,0.7384,-2028.0,88603,1353.0,9229,0.0769,79374
13811,40000,0,0,0,0,0,0,47,0,12,0.3241,-1398.0,77777,-333.0,7000,0.0292,70777
13812,100000,0,0,0,0,1,0,26,0,-6,0.0139,-1796.0,8319,-1985.0,7752,0.0129,567
13813,150000,1,1,0,0,0,0,43,0,0,0.9541,24225.0,858683,4336.0,43047,0.0478,815636
13814,240000,0,0,0,0,0,0,36,0,4,0.0717,-2852.0,103183,867.0,7400,0.0051,95783
13815,360000,0,1,0,0,0,0,37,0,-6,0.0038,1193.0,8139,1956.0,5869,0.0027,2270
13816,130000,0,0,0,0,1,0,43,0,0,0.898,30172.0,700442,1233.0,27300,0.035,673142
13817,50000,1,1,0,0,1,0,23,0,4,0.2964,2743.0,88918,1160.0,12480,0.0416,76438
13818,160000,0,1,0,0,0,0,60,0,0,0.1255,-1788.0,120433,460.0,6307,0.0066,114126
13819,340000,1,1,0,0,0,0,32,0,0,0.1299,48937.0,265043,25818.0,78397,0.0384,186646
13820,20000,0,0,1,0,1,0,23,1,-3,0.112,1479.0,13440,700.0,12100,0.1008,1340
13821,60000,0,0,1,0,1,0,52,0,0,0.4059,-1566.0,146131,-167.0,10500,0.0292,135631
13822,220000,1,1,0,0,0,0,35,0,0,0.9063,52133.0,1196275,1233.0,47300,0.0358,1148975
13823,280000,1,0,0,0,0,0,32,1,-4,0.0331,-8583.0,55544,2931.0,44442,0.0265,11102
13824,60000,0,1,0,0,0,0,30,0,0,0.8165,17912.0,293947,569.0,9706,0.027,284241
13825,230000,0,0,0,0,0,0,42,1,2,0.5275,120120.0,727931,2314.0,20595,0.0149,707336
13826,120000,1,0,1,0,0,1,41,0,-6,0.0077,361.0,5532,-871.0,3130,0.0043,2402
13827,240000,1,0,0,0,1,0,30,0,-3,0.0569,6765.0,81980,10926.0,34078,0.0237,47902
13828,420000,1,0,0,0,0,0,29,0,-7,0.0083,-1667.0,20842,1749.0,18276,0.0073,2566
13829,230000,1,1,0,0,1,0,31,0,-4,0.153,-38427.0,211094,-28289.0,87377,0.0633,123717
13830,30000,1,0,0,0,1,0,26,1,2,0.6365,21637.0,114563,-1332.0,6756,0.0375,107807
13831,210000,1,1,0,0,0,0,30,0,0,0.6038,17160.0,760845,2373.0,31903,0.0253,728942
13832,250000,0,0,0,0,1,0,29,0,0,0.2172,-3528.0,325762,-700.0,16100,0.0107,309662
13833,70000,1,1,0,0,0,0,34,0,0,0.7755,1991.0,325698,46.0,12222,0.0291,313476
13834,20000,1,1,0,0,1,0,43,0,0,0.9686,1849.0,116234,-6255.0,25236,0.2103,90998
13835,130000,0,0,1,0,0,0,44,0,0,0.8008,35029.0,624648,957.0,23071,0.0296,601577
13836,460000,0,0,0,0,0,0,41,0,0,0.7014,-7367.0,1935826,2423.0,75830,0.0275,1859996
13837,170000,1,1,0,0,1,0,29,0,-8,0.0051,1718.0,5155,0.0,0,0.0,5155
13838,200000,0,1,0,0,1,0,31,0,-6,0.0189,4862.0,22627,2861.0,16827,0.014,5800
13839,70000,0,0,1,0,0,0,43,1,6,0.5624,-12849.0,236195,-4167.0,23500,0.056,212695
13840,200000,1,0,0,0,0,0,32,1,-2,0.0378,-14817.0,45332,-3018.0,33166,0.0276,12166
13841,20000,1,1,0,0,1,0,30,1,-9,0.0,0.0,0,0.0,0,0.0,0
13842,200000,0,0,1,0,1,0,55,0,0,0.8614,25165.0,1033718,416.0,36848,0.0307,996870
13843,250000,0,1,0,0,1,0,45,1,2,0.9654,-3061.0,1448086,-302.0,55133,0.0368,1392953
13844,50000,0,1,0,0,0,0,34,0,0,0.424,16443.0,127194,383.0,9150,0.0305,118044
13845,30000,1,1,0,0,1,0,25,0,6,0.9571,-3552.0,172283,991.0,8345,0.0464,163938
13846,50000,0,0,0,0,0,0,44,0,-1,0.7008,30056.0,210243,393.0,8300,0.0277,201943
13847,90000,0,0,1,0,0,0,45,0,0,0.1726,-1863.0,93197,543.0,5871,0.0109,87326
13848,360000,0,0,0,0,1,0,34,0,-4,0.0012,833.0,2500,0.0,0,0.0,2500
13849,290000,1,1,0,0,0,0,45,0,-4,0.0015,-788.0,2531,-412.0,3695,0.0021,-1164
13850,170000,0,0,0,0,1,0,24,0,2,0.7807,68006.0,796303,781.0,27543,0.027,768760
13851,290000,1,0,0,0,0,0,52,0,-4,0.1646,-70834.0,286337,36882.0,135029,0.0776,151308
13852,30000,0,0,1,0,1,0,39,1,3,0.8775,3047.0,157948,14.0,6159,0.0342,151789
13853,250000,1,0,0,0,0,0,25,0,-3,0.0409,2789.0,61396,4988.0,57261,0.0382,4135
13854,210000,0,0,1,0,1,0,32,0,0,0.4227,34934.0,532559,756.0,22268,0.0177,510291
13855,360000,1,0,0,0,0,0,30,1,-9,0.0,0.0,0,0.0,0,0.0,0
13856,120000,1,1,0,0,0,0,37,0,0,0.5205,-13794.0,374764,12022.0,50365,0.07,324399
13857,170000,0,0,0,0,1,0,28,1,-12,0.0,0.0,0,0.0,0,0.0,0
13858,20000,0,0,1,0,1,0,55,0,3,0.1064,1656.0,12769,-550.0,1650,0.0138,11119
13859,80000,0,1,0,0,0,0,25,0,0,0.7403,18755.0,355367,741.0,11576,0.0241,343791
13860,200000,1,1,0,0,0,0,43,0,-6,0.0107,-1344.0,12893,-1320.0,14431,0.012,-1538
13861,150000,1,0,0,0,1,0,32,0,4,0.2402,-189.0,216204,1771.0,9532,0.0106,206672
13862,110000,1,0,1,0,0,0,44,1,0,0.5279,-15446.0,348423,21975.0,78608,0.1191,269815
13863,180000,1,1,0,0,1,0,26,0,-5,0.0106,205.0,11442,294.0,10403,0.0096,1039
13864,520000,1,0,1,0,0,0,41,0,-5,0.5065,-263149.0,1580398,129692.0,475485,0.1524,1104913
13865,20000,0,0,1,0,0,0,44,1,8,0.7273,-1885.0,87270,383.0,6250,0.0521,81020
13866,180000,1,1,0,0,1,0,44,0,-6,0.0405,112.0,43761,30.0,43513,0.0403,248
13867,30000,0,0,1,0,0,0,36,0,-5,0.0278,626.0,4998,879.0,3418,0.019,1580
13868,380000,1,0,0,0,0,0,31,0,2,0.5574,28946.0,1270776,6333.0,51000,0.0224,1219776
13869,160000,1,0,0,0,1,0,42,0,-10,0.0052,1660.0,4980,0.0,0,0.0,4980
13870,220000,0,0,0,0,1,0,32,0,-4,0.0151,5800.0,19927,105.0,2212,0.0017,17715
13871,250000,0,0,0,0,1,0,29,0,0,0.3903,11950.0,585507,167.0,26500,0.0177,559007
13872,330000,0,0,0,0,0,0,53,0,-4,0.0076,-8812.0,15103,-493.0,18202,0.0092,-3099
13873,50000,0,1,0,0,1,0,26,0,2,0.671,15377.0,201292,8558.0,29938,0.0998,171354
13874,340000,1,0,0,0,1,0,35,0,-2,0.1092,-33405.0,222694,-4699.0,145904,0.0715,76790
13875,180000,1,1,0,0,0,0,41,0,0,0.5419,4073.0,585272,391.0,24474,0.0227,560798
13876,30000,0,0,0,0,1,0,35,1,0,0.899,1661.0,161812,673.0,6356,0.0353,155456
13877,10000,0,0,1,0,1,0,45,0,7,0.8692,48.0,52151,158.0,4145,0.0691,48006
13878,120000,1,1,0,0,0,0,37,0,-6,0.0105,-1721.0,7538,-246.0,7737,0.0107,-199
13879,250000,1,1,0,0,1,0,38,1,-9,0.0,0.0,0,0.0,0,0.0,0
13880,200000,1,0,0,0,1,0,39,0,-4,0.0412,4518.0,49418,1341.0,30398,0.0253,19020
13881,500000,1,0,0,0,1,0,32,1,0,0.6225,-15081.0,1867416,645.0,71024,0.0237,1796392
13882,90000,1,0,0,0,1,0,29,1,3,0.1119,-990.0,60400,147.0,3660,0.0068,56740
13883,80000,0,0,1,0,1,0,38,0,0,0.1418,-4307.0,68059,-178.0,9467,0.0197,58592
13884,740000,1,1,0,0,0,0,35,1,-3,0.0137,-13186.0,60741,-5380.0,67081,0.0151,-6340
13885,300000,0,0,0,0,1,0,34,1,-9,0.0,0.0,0,0.0,0,0.0,0
13886,210000,0,0,1,0,0,0,44,0,-12,0.0084,-1413.0,10589,-871.0,10594,0.0084,-5
13887,230000,0,0,0,0,0,0,37,0,-6,0.0511,2665.0,70488,5385.0,68082,0.0493,2406
13888,270000,0,0,1,0,1,0,51,0,0,0.2708,93881.0,438672,-19500.0,75500,0.0466,363172
13889,270000,1,0,0,0,1,0,32,0,0,0.1795,15233.0,290725,2488.0,15137,0.0093,275588
13890,180000,1,0,0,0,1,0,30,0,-7,0.0092,-1049.0,9910,469.0,10185,0.0094,-275
13891,280000,1,1,0,0,1,0,30,0,-4,0.0324,-8910.0,54387,3796.0,35482,0.0211,18905
13892,50000,0,1,0,0,1,0,46,0,0,0.4386,7668.0,131584,-2798.0,15805,0.0527,115779
13893,20000,1,1,0,0,1,0,26,1,6,0.9799,-252.0,117593,67.0,4200,0.035,113393
13894,170000,1,0,1,0,0,0,54,0,0,0.7721,8679.0,787519,1008.0,39025,0.0383,748494
13895,300000,1,1,0,0,0,0,39,0,0,0.4339,36753.0,780946,1688.0,28287,0.0157,752659
13896,20000,0,1,0,0,0,0,50,1,5,0.0601,-387.0,7210,517.0,2450,0.0204,4760
13897,110000,1,1,0,0,1,0,31,1,4,0.0453,-3460.0,29887,-29722.0,102165,0.1548,-72278
13898,80000,0,1,0,0,0,0,54,0,10,0.5948,-1404.0,285503,338.0,6944,0.0145,278559
13899,80000,1,0,0,0,1,0,23,0,0,0.6329,29697.0,303790,869.0,8974,0.0187,294816
13900,60000,1,1,0,0,0,0,48,0,-1,0.573,33031.0,206285,8904.0,30712,0.0853,175573
13901,30000,0,1,0,0,1,0,27,0,0,0.5391,1683.0,97035,257.0,6370,0.0354,90665
13902,40000,0,0,0,0,1,0,26,0,6,0.4535,4650.0,108837,6031.0,32092,0.1337,76745
13903,180000,1,0,1,0,0,0,43,1,-4,0.0155,-3523.0,16770,-2872.0,15813,0.0146,957
13904,290000,0,1,0,0,0,0,50,0,-9,0.0,0.0,0,0.0,0,0.0,0
13905,50000,1,0,0,0,1,0,26,1,11,0.5548,-546.0,166445,10.0,7431,0.0248,159014
13906,150000,1,0,0,0,1,0,32,0,-3,0.0644,-70.0,57936,3620.0,29657,0.033,28279
13907,50000,0,1,0,0,0,0,41,0,-1,0.628,37830.0,188393,-5688.0,24220,0.0807,164173
13908,20000,0,1,0,0,0,0,36,0,0,0.9285,5205.0,111418,647.0,5825,0.0485,105593
13909,180000,1,0,0,0,1,0,28,0,12,0.9173,-7840.0,990640,267.0,38200,0.0354,952440
13910,360000,0,0,0,0,1,0,30,0,-6,0.022,9275.0,47463,-1335.0,22222,0.0103,25241
13911,90000,1,0,1,0,0,0,33,1,0,0.9536,1532.0,514963,-129.0,19014,0.0352,495949
13912,450000,0,0,0,0,0,0,48,0,-12,0.0721,27457.0,194692,5560.0,262695,0.0973,-68003
13913,140000,0,0,0,0,1,0,29,0,-9,0.0,0.0,0,0.0,0,0.0,0
13914,400000,1,0,0,0,1,0,27,0,-6,0.0133,-8271.0,31899,-885.0,60212,0.0251,-28313
13915,50000,1,1,0,0,0,0,30,0,-3,0.0572,-38.0,17155,1761.0,17622,0.0587,-467
13916,420000,1,1,0,0,0,0,50,0,0,0.8,147937.0,2015902,22260.0,360781,0.1432,1655121
13917,390000,1,0,0,0,1,0,35,1,0,0.6288,-989.0,1471492,-1097.0,63110,0.027,1408382
13918,200000,1,1,0,0,0,0,40,0,-12,0.1039,18957.0,124737,8950.0,94950,0.0791,29787
13919,130000,0,0,0,0,1,0,29,0,0,0.6662,39127.0,519642,-233.0,38700,0.0496,480942
13920,360000,1,0,0,0,1,0,36,0,-6,0.0043,204.0,9251,227.0,9320,0.0043,-69
13921,290000,0,1,0,0,0,0,46,0,0,0.5356,47085.0,932018,1814.0,35249,0.0203,896769
13922,120000,1,1,0,0,1,0,24,0,2,0.9712,-5612.0,699239,-720.0,26960,0.0374,672279
13923,40000,1,0,0,0,1,0,24,1,2,0.9247,-2131.0,221934,1178.0,9533,0.0397,212401
13924,500000,0,0,0,0,0,0,42,0,-7,0.047,5353.0,140923,-25086.0,238501,0.0795,-97578
13925,150000,1,0,0,0,0,0,36,0,-12,0.0651,14225.0,58559,10613.0,49635,0.0552,8924
13926,240000,1,0,0,0,1,0,26,1,-2,0.0095,-1045.0,13699,533.0,9232,0.0064,4467
13927,80000,0,0,1,0,1,0,44,0,0,0.1407,-374.0,67537,665.0,4395,0.0092,63142
13928,220000,1,0,0,0,0,0,48,0,-10,0.0083,1417.0,11014,-486.0,9824,0.0074,1190
13929,110000,1,0,0,0,0,0,31,0,-11,0.0968,-21306.0,63918,-21973.0,65918,0.0999,-2000
13930,220000,1,1,0,0,0,0,52,0,0,0.1576,30416.0,207997,-19884.0,112388,0.0851,95609
13931,100000,1,1,0,0,1,0,34,0,-5,0.0056,-89.0,3330,1539.0,8216,0.0137,-4886
13932,70000,1,0,1,0,0,0,42,0,0,0.129,-30.0,54170,432.0,9295,0.0221,44875
13933,50000,1,1,0,0,0,0,27,0,11,0.3244,-1206.0,97325,-55.0,4440,0.0148,92885
13934,200000,1,0,0,0,1,0,32,0,-6,0.0634,7339.0,76064,12862.0,67521,0.0563,8543
13935,220000,0,0,1,0,0,0,42,0,-6,0.0071,-2389.0,9387,-2881.0,12752,0.0097,-3365
13936,200000,1,0,1,0,0,0,42,0,2,0.8637,59235.0,1036473,571.0,43250,0.036,993223
13937,350000,1,0,0,0,0,0,43,0,-5,0.0455,-13928.0,95517,-16083.0,179308,0.0854,-83791
13938,80000,1,0,1,0,1,0,24,0,2,0.4844,33583.0,232535,589.0,14633,0.0305,217902
13939,50000,1,1,0,0,1,0,56,0,0,0.5966,17827.0,178974,532.0,7120,0.0237,171854
13940,200000,0,0,0,0,1,0,32,0,-6,0.002,0.0,2376,0.0,2376,0.002,0
13941,60000,1,0,1,0,0,0,31,0,0,0.3815,2562.0,137323,-3050.0,43637,0.1212,93686
13942,50000,0,0,1,0,0,0,49,1,-6,0.3386,33860.0,101580,800.0,2400,0.008,99180
13943,360000,1,0,0,0,1,0,33,0,-8,0.0053,1408.0,11439,-1433.0,5827,0.0027,5612
13944,30000,1,0,1,0,1,0,50,1,-4,0.0227,623.0,4088,990.0,2970,0.0165,1118
13945,90000,1,1,0,0,1,0,32,0,14,0.8701,-2446.0,469835,-483.0,17250,0.0319,452585
13946,200000,1,0,0,0,0,0,32,0,-9,0.0,0.0,0,0.0,0,0.0,0
13947,100000,0,0,0,1,1,0,51,0,2,0.988,1391.0,592804,528.0,21811,0.0364,570993
13948,200000,1,0,1,0,1,0,49,0,2,0.9933,8618.0,1191942,-550.0,50650,0.0422,1141292
13949,300000,1,0,0,0,0,0,26,1,-4,0.0064,1473.0,11512,929.0,6264,0.0035,5248
13950,10000,0,0,1,0,0,0,30,0,5,1.0009,120.0,60055,734.0,4315,0.0719,55740
13951,400000,0,1,0,0,1,0,44,0,0,0.019,-319.0,45700,727.0,3404,0.0014,42296
13952,130000,1,0,1,0,0,0,34,1,9,0.9905,379.0,772577,1977.0,25932,0.0332,746645
13953,180000,0,1,0,0,1,0,50,0,-5,0.005,-259.0,5432,-127.0,4276,0.004,1156
13954,370000,1,0,1,0,1,0,27,0,0,0.3754,-21911.0,833412,32167.0,127500,0.0574,705912
13955,60000,1,0,0,0,1,0,46,0,2,0.3786,698.0,136285,167.0,13500,0.0375,122785
13956,210000,1,0,0,0,1,0,29,0,0,0.785,69095.0,989056,-21735.0,194795,0.1546,794261
13957,70000,1,0,1,0,0,0,46,1,6,0.1896,-1660.0,79612,383.0,5350,0.0127,74262
13958,20000,1,0,0,0,1,0,33,0,13,0.8088,244.0,97061,-635.0,3904,0.0325,93157
13959,200000,1,0,0,0,1,0,35,0,0,0.393,22430.0,471640,-1858.0,21094,0.0176,450546
13960,130000,1,1,0,0,0,0,30,0,-2,0.1051,14123.0,81995,2333.0,9000,0.0115,72995
13961,120000,0,1,0,0,0,0,38,0,11,0.8082,35445.0,581881,410.0,12331,0.0171,569550
13962,330000,1,0,0,0,0,0,34,0,-2,0.1811,-78599.0,358554,-14856.0,265432,0.1341,93122
13963,30000,1,0,1,0,0,0,54,1,8,0.8727,-1974.0,157081,33.0,9500,0.0528,147581
13964,480000,1,1,0,0,1,0,39,0,0,0.8936,116493.0,2573668,58971.0,242364,0.0842,2331304
13965,100000,0,0,0,0,1,0,39,0,-6,0.0129,163.0,7739,503.0,6658,0.0111,1081
13966,270000,1,0,0,0,0,0,43,0,-12,0.0107,-2778.0,17357,-7199.0,30255,0.0187,-12898
13967,40000,1,0,1,0,0,0,55,1,32,0.06,0.0,14400,0.0,0,0.0,14400
13968,180000,1,1,0,0,1,0,34,0,3,0.9908,-2174.0,1070042,-2295.0,34314,0.0318,1035728
